Key,Value
162047,"['FLOW', 'RX', 'RESTFUL API', '설계', '최적화', 'MVVM']"
164150,"['개발', 'MONGODB', 'SPA', '설계', 'RABBITMQ', 'API 개발', 'REDIS', 'NOSQL', 'ANGULAR', 'REACT']"
150584,"['개발', 'C', 'ML', 'GIT', 'CUDA', '병렬 프로그래밍', 'JIRA', '관리', 'OPENMP']"
154634,"['설계', '리팩토링', '개발']"
162069,['개발']
163011,"['SCALA', 'JAVA', 'ML']"
121721,"['ORM', '개발', '모델링', 'JPA']"
145171,"['개발', '최적화', 'TYPESCRIPT', 'SPA']"
148434,[]
125890,"['설계', 'API', 'JPA', '개발']"
160859,"['설계', '금융', '수학', '개발']"
142903,"['정보 보안', '보안', 'AWS', '인프라', '관리']"
128790,"['컴퓨터 공학', '자동차', '영상', 'CUDA', 'GPU', '3D', '알고리즘 개발', '반도체', '머신 비전']"
54172,"['개발', 'NODEJS', 'GIT', 'DOCKER', '데이터베이스', '관리']"
156578,['개발']
133987,"['개발', '제품 개발', '분석 개발']"
149510,"['개발', 'IOS']"
160912,"['개발', '설계', 'MYSQL', 'SAAS', '관리']"
75521,[]
119115,"['보안 운영', '클라우드 보안', '인프라']"
126986,['컴퓨터 공학']
154413,"['개발', 'IOS', 'ANDROID']"
82449,"['개발', 'HTML', 'REDUX', 'ANGULAR', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']"
129538,[]
157514,"['개발', 'JIRA', 'SLACK']"
156546,"['개발', '서버', 'IOS', '보안', 'ANDROID', '모바일 게임']"
148430,"['개발', 'API', 'MFC']"
76778,['개발']
148483,[]
160619,"['보안', 'IOS', 'API', 'CONFLUENCE', 'B2C', '금융', 'ANDROID', 'GITLAB', 'JIRA']"
139226,"['MONGODB', 'AWS', '인프라', 'DHCP', 'REDIS', 'SHELL', 'TEAMCITY', 'VPN', 'PYTHON', 'SQLITE', 'KUBERNETES', 'DNS', 'BASH']"
160424,"['개발', '서버', 'GIT', 'TDD', 'ELASTICSEARCH', '차량', 'JENKINS', 'DEVOPS']"
136895,"['개발', '서버', 'RESTFUL API', 'GIT', 'DOCKER', 'GCP', 'AWS', 'KUBERNETES']"
34518,"['개발', '관리', 'GITHUB']"
159559,['금융']
155947,['개발']
92376,[]
19232,"['JENKINS', '개발']"
112250,"['개발', 'IOS', 'AWS', 'ANDROID', '관리']"
163137,"['개발', 'TYPESCRIPT', 'DOCKER', '설계', '최적화', 'RDBMS', 'PYTHON', 'NOSQL', 'KUBERNETES']"
152109,['개발']
155674,"['ORACLE', 'GCP', 'AWS', 'AZURE', 'PYTHON', 'MYSQL', 'SHELL', 'LINUX']"
148421,"['DOCKER', '개발']"
80390,"['개발', 'ORM', 'AWS', 'JPA', '모델링']"
156317,"['개발', 'IOS', 'FIREBASE', 'AWS', 'ANDROID']"
132036,['통신']
133174,"['개발', '정보 보안', 'CISSP', 'PYTHON', 'CISA']"
142180,"['개발', 'GCP', 'AWS', '최적화', '프로세스 개선']"
159707,"['개발', 'DOCKER', '수학', '영상', 'TENSORFLOW', 'PYTORCH', 'GUI', '머신 비전']"
110072,"['AWS', 'NOSQL']"
151205,"['정보 보안', '보안']"
161840,"['개발', '서버', 'API', '설계', '인프라', 'MVC', 'SAAS', 'MVVM', '관리']"
64709,['DICOM']
107044,"['GCP', 'AWS', '개발']"
155316,"['개발', '보안']"
160203,"['설계', '개발', '서버', '최적화']"
152204,"['개발', 'SPRING BOOT', 'IOS', '설계', 'AWS', 'ANDROID', '클라우드 컴퓨팅', 'AZURE']"
144301,"['개발', '리팩토링', 'AWS']"
93307,[]
157106,[]
157427,"['개발', 'IOS', 'ANDROID']"
83608,"['개발', '설계', 'AWS']"
51850,"['GIT', '개발', 'RDBMS', 'JENKINS']"
105058,"['개발', '서버', '보안']"
164509,"['개발', 'TYPESCRIPT']"
161398,[]
162643,"['개발', 'EMBEDDED LINUX', '소프트웨어 개발', 'RTOS', '펌웨어']"
148848,[]
145558,"['개발', 'GIT', '분석 능력', 'MVVM', 'JIRA', '관리', 'FLUTTER']"
113536,"['개발', 'MFC']"
152981,"['보안', 'AWS', '인프라']"
158621,['보안']
155151,"['개발', '서버', '성능 측정', '최적화', '데이터 시각화']"
93006,[]
158790,"['서버', 'AGILE', 'ML', 'TDD', 'PYTHON', 'FLASK', 'DEVOPS']"
145497,['영어 실력']
163690,"['IOS', 'ANDROID']"
151080,"['GPU', 'SPARK']"
161246,"['KOTLIN', 'SPRING BOOT', 'TYPESCRIPT', 'NODEJS', 'GRAPHQL', 'DOCKER', '가상화', '통신']"
135628,['설계']
120544,['B2B']
140403,"['GCP', '서버', 'AWS', 'LINUX']"
118173,"['개발', 'API', 'GIT', 'GITLAB', 'MVVM', 'JIRA', '관리', 'GITHUB']"
159548,"['개발', '설계', '시스템 구축', '소프트웨어 개발']"
147092,"['보안', 'CCNA', 'AWS', 'CCNP', 'AZURE']"
75864,"['개발', '리팩토링', 'REACT NATIVE', '최적화', 'REDUX']"
160407,[]
150696,"['REACT', 'SASS']"
150247,"['IOS', 'HTML', 'SWIFT', 'GCP', 'AWS', '클라우드 컴퓨팅', 'OBJECTIVEC', 'CSS']"
143287,"['개발', 'API', 'IOS', 'NODEJS', 'ELASTICSEARCH', 'LARAVEL', 'PYTHON']"
81207,"['설계', '컴퓨터 공학', 'AGILE']"
163272,[]
134228,"['JPA', '개발', '모델링', 'PYTHON']"
115294,"['시스템 관리', 'OPENSTACK', '서비스 관리']"
93070,"['ADOBE', 'HTML']"
118481,"['TYPESCRIPT', 'GCP', '설계', 'AWS', 'BITBUCKET', 'REACT', '관리']"
156387,"['API', 'MONGODB', 'DOCKER', 'JENKINS', 'RDBMS', 'REDIS', 'REST']"
38344,"['금융', '수학']"
152971,"['일본어', 'CRM']"
146910,"['개발', 'C', 'JAVA', '금융', 'UNIX', 'LINUX']"
158496,"['서버', 'MSSQL']"
162463,['REACT NATIVE']
102299,"['서버', 'AWS', '영상', 'PYTHON', '관리']"
162509,"['최적화', '관리']"
157624,"['AWS', '인프라']"
138121,"['설계', 'API', '개발']"
165290,"['관리', 'REDUX']"
162994,"['개발', '수학', 'PYTHON', 'JAVASCRIPT', 'REACT']"
129996,"['개발', 'API', 'REST', 'HTML5', 'CSS']"
144457,"['개발', '웹사이트', '성능 측정', '최적화']"
135592,[]
139814,['개발']
164412,"['JIRA', '개발', 'RESTFUL API', 'HTML', 'GIT', 'JENKINS', 'JAVASCRIPT', 'CSS']"
125111,[]
156429,"['ETL', '설계', '데이터 분석', '개발']"
131652,[]
141603,"['개발', 'AGILE', 'DOCKER', 'SCRUM', 'KUBERNETES']"
158928,"['개발', 'TABLEAU']"
163322,"['DOCKER', '서버', '인프라', 'PHP']"
155156,[]
164754,[]
158883,"['개발', '서버', 'FIREBASE', 'FIGMA', 'SQL']"
154341,"['개발', '컴퓨터 비전', '3D']"
146181,"['개발', 'TYPESCRIPT', '제품 개발', 'GITLAB', 'REACT', '관리']"
143200,"['개발', 'AGILE', 'TYPESCRIPT', 'NODEJS', '성능 측정', '최적화', 'REACT']"
127334,['개발']
160371,[]
106024,"['개발', 'MVVM', 'MVC']"
145632,[]
142259,"['설계', 'PYTHON', '인프라', 'SHELL']"
28711,"['설계', 'MVVM']"
105444,['개발']
158527,"['개발', '인터페이스', '통신']"
157501,"['개발', '회로', '하드웨어', 'SOC', '소프트웨어 개발', '검증', '신호 처리', 'ROS']"
125677,"['개발', 'IOS', 'SWIFT', '리팩토링', 'MVVM']"
145745,"['관리', '개발', 'REDUX']"
136458,"['서버', 'MONGODB', 'REDIS']"
131064,"['개발', '보안', 'AUTOSAR', 'JAVA', 'CAN', 'PERL', '차량', '통신', 'PYTHON']"
159845,"['GITLAB', 'AUTOCAD', '기술 문서', 'JIRA', 'GITHUB']"
53890,"['개발', '임베디드 시스템', 'ROS']"
71124,[]
129878,"['개발', '서버', 'GIT', 'AWS', '인프라', '관리', 'GITHUB']"
159212,"['보안', '인프라']"
131432,['개발']
146865,"['LINUX', '개발', '서버', 'B2B', 'RUBY', 'NODEJS', 'JAVA', 'MVC', 'PYTHON', 'REACT', 'JAVASCRIPT']"
69885,"['DOCKER', '빅 데이터', 'AWS']"
95777,[]
149542,"['개발', '레이더', 'CAN', '통신', '3D', 'GPS', '카메라']"
161836,['금융']
112209,[]
148437,"['정보 보안', '보안']"
152647,"['개발', 'NOTION', '영상', 'FIGMA', 'MVVM', 'JIRA']"
150024,['개발']
125378,"['AGILE', 'DOCKER', 'JPA', 'KUBERNETES', '3D', 'REACT']"
162028,"['개발', 'API', '솔루션 개발', 'ASP', '관리']"
156999,"['개발', '서버']"
155879,['개발']
157302,"['HYPERLEDGER', 'ETHEREUM', '개발']"
158605,"['LARAVEL', 'JAVA', 'SPRING BOOT', 'RESTFUL API']"
60611,[]
125807,"['개발', 'DOCKER', 'AWS', 'ELASTICSEARCH', 'REDIS', 'PYTHON', 'KUBERNETES', 'REACT']"
123470,"['TYPESCRIPT', 'GRAPHQL']"
151612,"['개발', '서버', 'DOCKER', 'AWS', 'PYTHON', 'VUEJS', '클라우드 컴퓨팅']"
134285,"['설계', '인프라', 'REDIS', 'HYPERLEDGER', 'ETHEREUM']"
139811,"['개발', 'ANDROID']"
164075,"['개발', 'REACT', 'SPA']"
112257,"['개발', '설계', 'SDLC', 'ANDROID']"
146584,"['소프트웨어 개발', '데이터베이스', '클라우드 컴퓨팅']"
118132,"['SCALA', '개발', '서버', 'KOTLIN', 'DOCKER', 'GCP', 'GIT', 'AWS', 'GITLAB', 'PYTHON', 'SHELL', '네트워크 프로그래밍', 'JAVASCRIPT', '관리', 'GITHUB']"
141865,"['개발', '설계', 'NOSQL', 'RESTFUL API']"
136284,['개발']
163448,"['개발', 'OPENCL', 'CUDA', '3D', 'CAD']"
159595,"['보안', 'PYTHON']"
155528,"['SQL', 'NOSQL', '데이터베이스', 'SDLC']"
161336,"['GIT', '관리', 'RESTFUL API']"
158178,['개발']
154790,['모바일 게임']
148653,"['GCP', 'AWS', '관리', '인프라']"
163369,"['개발', 'IOS', 'ANDROID']"
140834,"['DOCKER', '개발', '최적화', 'SEO']"
142781,"['개발', 'NODEJS', 'REACT NATIVE', 'HTML5', 'CSS']"
71316,"['개발', '최적화']"
150203,"['개발', 'ISO']"
121803,"['개발', '최적화', '3D']"
140055,[]
153075,['가상화']
155945,['개발']
143022,['개발']
58377,"['SPARK', 'TABLEAU', 'PYTHON', '데이터 시각화', 'R']"
142065,"['검증', 'AWS']"
137940,[]
128026,"['빅 데이터', '데이터베이스', 'AWS', '시스템 구축', 'SPARK', 'ETHEREUM', '금융', 'NOSQL', '관리']"
160378,"['개발', 'JAVA', 'XAMARIN', 'REACT', '카메라']"
26706,"['ETL', '서버', 'AWS']"
61993,"['설계', '최적화', '개발']"
148009,"['개발', 'NODEJS', 'PYTHON', 'GRAPHQL']"
152197,['SWIFT']
155190,"['개발', '설계', 'JAVASCRIPT']"
163075,"['개발', '제품 개발', 'C']"
145806,"['개발', 'DOCKER', 'AWS', '인프라', 'KUBERNETES', 'AZURE']"
72383,"['빅 데이터', '개발', 'API', '서버', 'NODEJS', '설계', '리팩토링', '영상']"
157479,['개발']
141262,"['VUEJS', '개발', 'REACT']"
74170,"['설계', '네트워크 보안']"
37396,"['개발', '서버', 'CONFLUENCE', 'RESTFUL API', 'GIT', 'JIRA']"
162564,"['DEVOPS', '개발', 'GO']"
163112,"['SCALA', '개발', 'GCP', 'JAVA', 'AWS', 'SPARK', 'ELASTICSEARCH', 'RDBMS']"
47634,"['GIT', '개발', '보안', 'AWS']"
152114,"['개발', 'NODEJS', 'GRAPHQL', '설계', '관리']"
149367,"['개발', 'MONGODB', 'ORM', 'AWS', 'JPA', 'NOSQL', '모델링']"
161771,['관리']
134845,['개발']
133254,"['개발', '서버', '설계', '데이터베이스', 'JAVA', 'AWS', 'GCP', 'SPRING FRAMEWORK', 'REACT']"
139342,['PMP']
164125,"['서버', 'PYTORCH']"
136677,"['개발', '설계', 'AWS']"
161898,[]
156432,"['개발', 'IOS', '서버', 'NODEJS', 'RESTFUL API', 'GRAPHQL', 'ANDROID']"
79538,['제품 개발']
40521,['금융']
160496,"['고객 지원', 'CENTOS']"
109508,"['개발', 'GIT', 'MAC', 'ANDROID', 'GPU', 'TENSORFLOW', '최적화', 'PYTORCH', 'JENKINS', 'JIRA', 'LINUX', 'RTOS']"
159887,"['개발', 'REACT', '3D']"
156508,"['의료 기기', '개발', '품질 관리']"
50044,['데이터베이스']
163968,"['웹사이트', 'CMS']"
77779,['인프라']
139470,"['MYSQL', 'APACHE', 'CSS', 'HTML']"
159921,"['개발', 'KOTLIN', 'SWIFT', 'JAVA', 'FLUTTER']"
99189,"['소켓', '개발', 'C']"
164146,"['개발', 'POS', '통신']"
153345,"['개발', '설계', '데이터베이스', '금융', '수학', 'JAVASCRIPT', '관리']"
123623,"['개발', 'MVVM', 'IOS']"
154895,"['빅 데이터', '개발', '검색 엔진', '관리']"
161486,"['개발', 'B2B', '수학', 'UX', 'SAAS', '알고리즘 설계']"
49899,"['SEO', '개발', '서버', '성능 측정', '최적화', '검색 엔진']"
159656,[]
137300,['일본어']
162949,"['개발', 'REACT', '최적화']"
97049,"['개발', '관리']"
101397,[]
56396,[]
163963,"['GITHUB', '개발', 'IOS', 'FIREBASE', 'AWS', 'REACT NATIVE', 'ANDROID', 'FLUTTER']"
140389,[]
159011,"['개발', 'PYTHON']"
161420,"['모델링', '개발', '데이터 분석']"
164002,"['개발', 'DOCKER', 'GIT', 'PYTORCH', 'LINUX']"
89329,"['GOLANG', '개발', 'JAVASCRIPT', 'CUDA']"
143457,"['설계', '제품 개발', 'ADC', '개발']"
150907,"['개발', 'OPENCV', '영상']"
119760,['개발']
145699,"['개발', 'TYPESCRIPT', 'NODEJS', '설계', 'RABBITMQ', 'TDD']"
137606,['QT']
160880,"['설계', 'C', '개발']"
159820,['보안']
151099,"['컴퓨터 공학', 'UBUNTU', 'C', 'GIT', '자동차', 'VISUAL STUDIO', 'PYTHON', 'JENKINS', '기술 문서', 'JIRA', 'UNREAL ENGINE', '로봇']"
164968,"['TDD', 'ANDROID']"
162015,"['개발', 'IOS', 'NFC']"
163881,"['ML', 'DJANGO', 'GRAPHQL']"
97598,"['개발', '서버', 'API', 'GIT', '통신', 'REST', '관리']"
110659,"['개발', 'API', 'TYPESCRIPT', 'NODEJS', 'MONGODB', '설계', 'AWS', '인프라']"
157719,[]
157087,"['최적화', 'TYPESCRIPT']"
118596,"['IOT', '개발', '프로젝트 관리']"
132712,"['개발', 'AWS', '수학', 'NOSQL']"
139893,"['설계', 'JQUERY', '개발']"
129618,"['개발', 'ORACLE', '데이터베이스', 'EMR', 'PACS', 'SQL']"
142054,"['GIT', '개발', 'TDD', '관리']"
142900,"['개발', 'IOS', 'KOTLIN', 'B2C', 'PHP', 'JAVA', 'ANDROID', 'FLUTTER']"
89500,"['개발', '설계', 'AWS', '최적화', 'REDUX', '3D', 'WEBGL', 'REACT']"
161478,"['개발', 'EMR']"
132268,"['POWER BI', 'VBA', 'POWERSHELL', 'BI', 'EXCEL', 'TABLEAU', 'SHELL', 'PYTHON', 'SQL']"
164056,"['개발', 'GIT', 'REACT NATIVE', '관리', 'FLUTTER']"
114560,"['개발', 'API', 'AGILE', 'SCRUM', 'REST', 'DEVOPS']"
129183,"['개발', '서버 관리']"
138117,"['개발', 'IOS', '설계', 'AWS', 'ANDROID']"
149328,"['PROCESSING', '개발', 'C', 'GPU', '최적화', '3D']"
158045,"['개발', 'GIT', '수학', 'JIRA', '관리']"
152914,"['개발', 'AZURE']"
117580,"['DOCKER', '설계', 'AWS', '인프라', '가상화', 'KUBERNETES']"
155186,[]
164103,"['개발', 'OFFICE 365', '보안', 'HTML', '자산 관리', '인프라', 'PYTHON', '방화벽', 'SHELL', 'VPN', 'LINUX', 'STORAGE']"
119348,"['개발', '설계']"
155158,"['개발', 'SPRING BOOT', 'AGILE', 'DJANGO', 'DOCKER', 'FLASK', 'SCRUM', 'KUBERNETES']"
147775,"['개발', 'FLUTTER']"
148067,[]
145934,"['개발', 'MVVM', 'REACT NATIVE']"
154609,['소프트웨어 개발']
160426,[]
114797,"['IP', 'SOC', '설계', '자동차', 'ISO', 'DSP', '검증', '반도체']"
146594,"['FLOW', '개발', 'AWS', 'GITLAB', 'MSSQL', 'JENKINS', 'GITHUB']"
159920,[]
123595,['개발']
153864,"['AMPLITUDE', 'TABLEAU']"
141263,[]
117879,"['개발', 'NODEJS', 'DOCKER', 'OAUTH', 'KUBERNETES']"
159155,"['개발', 'KOTLIN', 'RUST', 'SWIFT', 'JAVA', 'OBJECTIVEC']"
118398,[]
35494,"['최적화', 'RESTFUL API']"
162359,"['GIT', 'APACHE', 'SPARK']"
149411,"['개발', 'API', 'KOTLIN', '설계', 'COROUTINE']"
159311,"['개발', '보안', '금융', '관리']"
163769,"['설계', '서버', 'B2C', 'B2B']"
140999,['개발']
154471,"['SAAS', 'KUBERNETES']"
143070,['GIS']
149158,['개발']
158836,[]
141839,[]
152468,"['개발', 'TYPESCRIPT', 'GRAPHQL', '설계', 'RDBMS', 'NOSQL']"
161256,['개발']
110433,"['관리', '개발', '시스템 구축']"
111540,"['개발', 'MONGODB']"
156320,[]
144180,"['POSTGRESQL', 'DJANGO', 'DOCKER', 'GIT', 'AWS', 'MYSQL', 'FASTAPI', 'REDIS', 'REST', 'NUMPY']"
157213,"['SQL', '빅 데이터', '개발']"
109493,"['개발', 'UBUNTU', 'C', 'LINUX', 'DEVOPS']"
75842,['개발']
156803,"['개발', 'AWS', 'SPRING FRAMEWORK']"
129222,"['SQL', 'LINUX']"
143380,"['HTML', 'REDUX', 'ANGULAR', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']"
155944,"['설계', 'MONGODB', 'REDIS', '개발']"
160824,"['개발', '보안', '관리', '인프라']"
133846,"['개발', 'SAP', 'ABAP', 'SAP ERP']"
151920,"['개발', 'C', 'DELPHI', 'MFC', 'POS']"
115584,"['개발', '컴퓨터 공학', 'GIT', 'RABBITMQ', '금융', 'NOSQL']"
71968,"['GITHUB', 'LINUX', 'PYTHON', 'PYTORCH']"
155485,"['서버', 'AWS']"
160133,"['DOCKER', 'AWS', '시스템 구축', 'LINUX']"
66484,"['개발', 'ORM', 'JPA', '모델링', 'PHP']"
139073,"['개발', 'AWS', '금융']"
161847,"['개발', '컴퓨터 공학', 'CONFLUENCE', 'C', 'GIT', 'MSSQL', 'SCRUM', 'JIRA']"
143409,"['개발', 'REACT']"
140777,"['AWS', '인프라', '리눅스 커널', '클라우드 보안', 'KUBERNETES', '관리']"
158091,['개발']
126965,"['보안', '관리']"
97520,"['개발', '최적화', 'DOM']"
132189,"['개발', 'API', 'ORM', 'GCP', '리팩토링', 'AWS', '설계', '인프라', 'REST', 'KUBERNETES']"
163218,"['개발', '보안', '컴퓨터 공학', 'KOTLIN', 'SPRING BOOT', 'DOCKER', 'GIT', 'JAVA', 'AWS', 'JPA', 'GRADLE', 'MYSQL', 'REDIS', 'JENKINS', 'KUBERNETES']"
160379,"['개발', '보안', 'COMMUNICATION', '컴파일러', 'RUST', 'C', 'NOTION', 'ORACLE', 'SLACK', 'POS', 'PYTHON', 'TRELLO', 'ETHEREUM', 'BASH', 'GITHUB']"
123482,"['빅 데이터', '데이터 분석', '수학']"
159896,"['JENKINS', 'B2B', 'KUBERNETES']"
72667,"['개발', 'C']"
152757,"['개발', 'OPENGL', 'OPENCV', 'PYTHON', 'GUI', 'MATLAB', 'ROS']"
137441,"['ORM', '모델링', 'POS', 'JPA']"
146535,"['개발', '서버', 'NODEJS', 'HTML', 'VISUAL STUDIO CODE', 'GIT', 'NOTION', 'AWS', 'SLACK', '영상', 'TENSORFLOW', 'PYTHON', 'FIGMA', 'NGINX', 'JAVASCRIPT', '카메라', 'CSS', 'REACT']"
11018,"['개발', 'LINUX']"
159151,"['JIRA', 'CONFLUENCE', 'SLACK']"
61598,"['개발', 'ZEPLIN', 'SVN', 'REACT', 'GITHUB']"
101259,"['개발', 'FPGA', '하드웨어']"
151406,"['개발', 'IOS', 'ANDROID']"
151220,[]
158074,"['GO', 'AWS', 'KUBERNETES']"
94293,[]
164000,"['SKETCH', 'B2C', 'FIGMA']"
163080,"['보안', 'CISSP', '정보 보안', 'AWS', 'CISA', '관리', 'AZURE']"
158350,"['GOLANG', 'JAVA', 'PYTHON']"
164931,"['개발', '금융', '자동차']"
137330,"['DOCKER', 'JENKINS']"
63814,['개발']
161588,"['B2B', 'PYTHON']"
164376,"['VUEJS', '개발', 'TYPESCRIPT', 'DOCKER']"
78230,"['개발', 'NOSQL']"
140630,['GPU']
102053,"['SCALA', '개발', 'SHELL', 'AKKA', 'LINUX']"
157560,"['알고리즘 개발', '신호 처리']"
142697,['검증']
133705,"['모델링', '개발', 'KUBERNETES', 'DOCKER']"
164188,"['GIT', 'CODEIGNITER', '개발', 'PHP']"
48282,"['AWS', 'MONGODB', 'NOSQL']"
149353,"['개발', '최적화', '관리']"
52035,"['개발', 'B2B', '리팩토링', 'AWS', 'OPENGL', '최적화', 'MVC', 'UX', 'SAAS', 'MVVM']"
35161,"['개발', '서버', 'MONGODB', 'DOCKER', '설계', 'AWS', 'SPARK', 'REDIS', '검색 엔진']"
151625,"['SWIFT', '개발', 'UNREAL ENGINE', 'C']"
136229,[]
160230,['개발']
165252,"['설계', 'API']"
159731,"['개발', 'POWER BI', 'AWS', 'TABLEAU', '데이터 시각화']"
164129,"['개발', 'NOSQL', 'MVC']"
148060,"['개발', 'TYPESCRIPT', 'SVG', '데이터 시각화', 'WEBGL', 'IOT']"
161484,"['SAAS', 'API']"
134387,"['검증', '안드로이드 개발', '자동차']"
161843,['개발']
153117,[]
148537,"['GCP', 'AWS', 'TDD', 'AZURE', 'LINUX']"
159897,"['개발', 'SPRING BOOT', 'KOTLIN', '제품 개발', 'CONFLUENCE', 'DOCKER', 'GIT', 'JAVA', 'AWS', 'BITBUCKET', 'MYSQL', 'INTELLIJ IDEA', 'JIRA', 'SLACK']"
140626,['LINUX']
122141,"['개발', 'JIRA', 'CONFLUENCE', 'SLACK']"
130716,"['개발', 'SPRING BOOT', 'SPA', 'RESTFUL API', 'DOCKER', '클라이언트 개발', 'KUBERNETES']"
153108,"['API', 'UX']"
147084,['개발']
86484,"['개발', '3D 모델링']"
109494,"['TENSORFLOW', '최적화', 'PYTORCH']"
138139,['AWS']
133887,"['개발', 'GCP', '리팩토링', 'AWS', '설계', '인프라', 'KUBERNETES']"
153807,"['개발', '서버', '데이터베이스', '인프라', '가상화', 'RDBMS', 'NOSQL', '네트워크 프로그래밍']"
162320,['금융']
164954,[]
131424,"['설계', 'API', '데이터 구조']"
99367,"['자동차', '개발', '회로', '통신']"
159013,"['정보 보안', '보안 교육']"
76193,"['개발', '네트워크 프로그래밍', 'JIRA', 'LINUX', 'ROS', 'GITHUB']"
152305,['개발']
154238,['하드웨어']
141728,"['POSTGRESQL', 'TYPESCRIPT', 'NODEJS', 'FIREBASE', 'DOCKER', '설계', '데이터베이스', 'AWS', '시스템 구축', '최적화', '검색 엔진', 'GITHUB']"
4800,"['개발', '서버']"
155287,"['개발', 'GIT', 'GCP', 'DOCKER', '영상', '3D']"
159321,"['설계', '개발']"
111763,"['개발', 'AZURE', 'DEVOPS', 'GITHUB']"
128635,[]
164052,['컴퓨터 공학']
126595,"['개발', 'CAD', '3D']"
162541,"['서버', 'C', 'GIT', 'AWS', 'TDD', 'ELASTICSEARCH', 'REDIS', 'GO', '관리']"
118279,"['SQL', 'MYSQL']"
158585,"['개발', 'NODEJS', 'AWS', 'API 개발', '최적화', 'REST', '웹사이트']"
160526,['개발']
101686,"['FLOW', '개발', 'AWS', 'GITLAB', 'MSSQL', 'JENKINS', 'GITHUB']"
123810,"['개발', 'HTML']"
120281,[]
163455,"['개발', 'AGILE', 'MONGODB', '설계', '데이터베이스', 'AWS', '최적화']"
147983,"['FIREBASE', 'FLUTTER', 'GITHUB']"
120134,"['개발', 'IOS']"
137065,"['COMMUNICATION', 'HADOOP', 'SPARK', 'RDBMS', 'NOSQL']"
165234,"['CODEIGNITER', 'MVC', '개발']"
150500,"['보안', '관리']"
157184,"['개발', 'UDP', 'LINUX', '통신']"
138733,"['개발', '최적화']"
49562,[]
131266,"['AWS', '보안 관리']"
158988,"['개발', '컴퓨터 공학', '수학', '영상']"
143348,"['TCP', '3D', 'UDP']"
158388,"['CONFLUENCE', 'GIT', '암호화', 'JIRA', 'ETHEREUM', 'SLACK']"
101954,"['SQL', '개발', '데이터 분석']"
151796,"['개발', 'UX']"
125411,"['개발', 'API', 'RESTFUL API', '인프라', '최적화']"
161670,"['개발', 'API', 'MONGODB', 'DOCKER', 'AWS', 'RDBMS', 'REDIS', 'JENKINS', 'KUBERNETES']"
161993,"['개발', '검증', '수학', 'ML']"
155573,"['보안', '방화벽']"
159325,"['보안', '네트워크 보안']"
146180,"['개발', '리팩토링', '관리', 'GITLAB']"
144870,"['개발', 'IOS', 'RESTFUL API', 'C', 'ANDROID', '관리']"
163247,['금융']
119078,"['개발', 'API', 'RABBITMQ', 'AWS', 'REDIS', 'NOSQL']"
